Sun, 21 Jan 2018 12:40:22 WARNING From /usr/local/lib/python3.6/dist-packages/tensorflow/contrib/training/python/training/training.py:412: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
Sun, 21 Jan 2018 12:40:22 INFO 
=====Config====
model_name = Epilepsy_3D_CNN  
is_training = True      
max_epoch = 200
gpu_num = 1
num_classes = 2
batch_size = 1
image_shape = (61, 73, 61, 2)
plot_batch = 25
dropout_keep_prob = 0.5
train_data_path = tfdata/cnn_tfdata/epilepsy_cnn_train.tfrecords
train_data_length = 240
test_data_path = tfdata/cnn_tfdata/epilepsy_cnn_test.tfrecords
test_data_length = 60
logger_path = logs/Epilepsy_3D_CNN_2018-01-21 12:40:21.log
save_model_path = saved_models/epilepsy_3d_cnn_2018-01-21 12:40:21/
=====Config====

Sun, 21 Jan 2018 12:52:30 INFO [Test] Epoch:64, TP:44, TN:5, FP:10, FN:1, Loss:1.737922, Accuracy:0.816667
Sun, 21 Jan 2018 12:52:41 INFO [Train] Epoch:65, TP:180, TN:60, FP:0, FN:0, Loss:0.000193, Accuracy:1.000000
Sun, 21 Jan 2018 12:52:42 INFO [Test] Epoch:65, TP:37, TN:9, FP:12, FN:2, Loss:3.164631, Accuracy:0.766667
Sun, 21 Jan 2018 12:52:52 INFO [Train] Epoch:66, TP:179, TN:61, FP:0, FN:0, Loss:0.000034, Accuracy:1.000000
Sun, 21 Jan 2018 12:52:53 INFO [Test] Epoch:66, TP:41, TN:13, FP:6, FN:0, Loss:0.785462, Accuracy:0.900000
Sun, 21 Jan 2018 12:53:03 INFO [Train] Epoch:67, TP:176, TN:62, FP:0, FN:2, Loss:0.033070, Accuracy:0.991667
Sun, 21 Jan 2018 12:53:04 INFO [Test] Epoch:67, TP:38, TN:6, FP:14, FN:2, Loss:2.152959, Accuracy:0.733333
Sun, 21 Jan 2018 12:53:14 INFO [Train] Epoch:68, TP:174, TN:66, FP:0, FN:0, Loss:0.000029, Accuracy:1.000000
Sun, 21 Jan 2018 12:53:15 INFO [Test] Epoch:68, TP:38, TN:10, FP:11, FN:1, Loss:2.179609, Accuracy:0.800000
Sun, 21 Jan 2018 12:53:25 INFO [Train] Epoch:69, TP:177, TN:63, FP:0, FN:0, Loss:0.000001, Accuracy:1.000000
Sun, 21 Jan 2018 12:53:26 INFO [Test] Epoch:69, TP:44, TN:5, FP:11, FN:0, Loss:1.750730, Accuracy:0.816667
Sun, 21 Jan 2018 12:53:36 INFO [Train] Epoch:70, TP:178, TN:61, FP:0, FN:1, Loss:0.009078, Accuracy:0.995833
Sun, 21 Jan 2018 12:53:37 INFO [Test] Epoch:70, TP:36, TN:11, FP:10, FN:3, Loss:2.125850, Accuracy:0.783333
Sun, 21 Jan 2018 12:53:48 INFO [Train] Epoch:71, TP:178, TN:62, FP:0, FN:0, Loss:0.000127, Accuracy:1.000000
Sun, 21 Jan 2018 12:53:49 INFO [Test] Epoch:71, TP:41, TN:7, FP:11, FN:1, Loss:1.553235, Accuracy:0.800000
Sun, 21 Jan 2018 12:53:59 INFO [Train] Epoch:72, TP:178, TN:62, FP:0, FN:0, Loss:0.001543, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:00 INFO [Test] Epoch:72, TP:39, TN:14, FP:6, FN:1, Loss:0.694907, Accuracy:0.883333
Sun, 21 Jan 2018 12:54:10 INFO [Train] Epoch:73, TP:181, TN:59, FP:0, FN:0, Loss:0.000029, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:11 INFO [Test] Epoch:73, TP:41, TN:7, FP:9, FN:3, Loss:1.613207, Accuracy:0.800000
Sun, 21 Jan 2018 12:54:21 INFO [Train] Epoch:74, TP:179, TN:61, FP:0, FN:0, Loss:0.000000, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:22 INFO [Test] Epoch:74, TP:43, TN:6, FP:10, FN:1, Loss:1.800159, Accuracy:0.816667
Sun, 21 Jan 2018 12:54:32 INFO [Train] Epoch:75, TP:179, TN:61, FP:0, FN:0, Loss:0.000004, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:33 INFO [Test] Epoch:75, TP:40, TN:4, FP:16, FN:0, Loss:3.861979, Accuracy:0.733333
Sun, 21 Jan 2018 12:54:44 INFO [Train] Epoch:76, TP:174, TN:66, FP:0, FN:0, Loss:0.000001, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:44 INFO [Test] Epoch:76, TP:42, TN:5, FP:13, FN:0, Loss:3.889045, Accuracy:0.783333
Sun, 21 Jan 2018 12:54:55 INFO [Train] Epoch:77, TP:173, TN:67, FP:0, FN:0, Loss:0.000034, Accuracy:1.000000
Sun, 21 Jan 2018 12:54:56 INFO [Test] Epoch:77, TP:42, TN:6, FP:12, FN:0, Loss:2.871966, Accuracy:0.800000
Sun, 21 Jan 2018 12:55:06 INFO [Train] Epoch:78, TP:182, TN:58, FP:0, FN:0, Loss:0.000001, Accuracy:1.000000
Sun, 21 Jan 2018 12:55:07 INFO [Test] Epoch:78, TP:33, TN:14, FP:12, FN:1, Loss:2.441463, Accuracy:0.783333
Sun, 21 Jan 2018 12:55:17 INFO [Train] Epoch:79, TP:179, TN:61, FP:0, FN:0, Loss:0.000012, Accuracy:1.000000
Sun, 21 Jan 2018 12:55:18 INFO [Test] Epoch:79, TP:43, TN:7, FP:8, FN:2, Loss:1.462621, Accuracy:0.833333
Sun, 21 Jan 2018 12:55:28 INFO [Train] Epoch:80, TP:178, TN:62, FP:0, FN:0, Loss:0.000013, Accuracy:1.000000
Sun, 21 Jan 2018 12:55:29 INFO [Test] Epoch:80, TP:41, TN:7, FP:10, FN:2, Loss:1.500015, Accuracy:0.800000
Sun, 21 Jan 2018 12:55:40 INFO [Train] Epoch:81, TP:176, TN:64, FP:0, FN:0, Loss:0.000001, Accuracy:1.000000
Sun, 21 Jan 2018 12:55:40 INFO [Test] Epoch:81, TP:38, TN:4, FP:16, FN:2, Loss:4.243250, Accuracy:0.700000
